subject,frame,kernel,mean,std,var,shots_for_1sigma
7,sensor,Bures-d2,0.029016293012345068,0.02389365782557541,0.000570906884285681,1751.5991268019138
7,sensor,QRE,0.06525339913607199,0.05072065989037042,0.0025725853397146306,388.71402420062265
7,reference,HS-overlap,0.8675772654732418,0.05615628539493133,0.003153528389356978,317.10512052942244
7,reference,Fidelity,0.9287570767872374,0.03053018436088206,0.0009320921571094473,1072.8552883667048
7,reference,Bures-d2,0.07282372030993273,0.03193578163910087,0.0010198941489003325,980.4939081945095
7,reference,QRE,0.14981783343138114,0.06663959884606684,0.004440836134364712,225.1828191231055
8,sensor,HS-overlap,0.9885767784971655,0.012102326701225734,0.00014646631158320137,6827.508586723316
8,sensor,Fidelity,0.9921976211519145,0.00888075348090675,7.886778238863735e-05,12679.448688848543
8,sensor,Bures-d2,0.007837808595068111,0.008960342870531813,8.028774435749029e-05,12455.20107710819
8,sensor,QRE,0.016196031382250783,0.01807816865283198,0.00032682018184023684,3059.7865602095562
8,reference,HS-overlap,0.9032385376762374,0.037393289672772,0.001398258112551837,715.1755394967732
8,reference,Fidelity,0.9496640779836026,0.018676090711058545,0.00034879636424768726,2867.002361555237
8,reference,Bures-d2,0.05108057035175067,0.019218966516257534,0.0003693686739530282,2707.3221702801134
8,reference,QRE,0.10418818222264918,0.0396618920961437,0.001573065684646146,635.7013631156448
9,sensor,HS-overlap,0.9894218698902383,0.009086439245755733,8.256337816681003e-05,12111.90750915754
9,sensor,Fidelity,0.9878488632202169,0.007983153054279825,6.373073268805731e-05,15691.01684260713
9,sensor,Bures-d2,0.012204592035638706,0.008054126685338628,6.48689566634838e-05,15415.69421545703
9,sensor,QRE,0.029379663241460578,0.019213883702332162,0.0003691733269267454,2708.7547421821964
9,reference,HS-overlap,0.9135240358073993,0.03242020631794458,0.0010510697776980936,951.411620063951
9,reference,Fidelity,0.9551570445783225,0.016803113838596503,0.0002823446346728333,3541.77086155276
9,reference,Bures-d2,0.0454337178663999,0.017286615045320346,0.00029882705972509574,3346.4171582049644
9,reference,QRE,0.09221752154602836,0.03540379213045476,0.0012534284972164505,797.8117636712014
10,sensor,HS-overlap,0.9920063176858399,0.005612143903689255,3.149615919571647e-05,31749.903021064285
10,sensor,Fidelity,0.9859804449178177,0.010315375876757854,0.00010640697947879787,9397.879771592005
10,sensor,Bures-d2,0.014096459235318753,0.010435825294264872,0.00010890644957241852,9182.192642640868
10,sensor,QRE,0.0322741775391935,0.022337719650569625,0.0004989737191874444,2004.1135665991662
10,reference,HS-overlap,0.8522280539164707,0.05822307043900018,0.0033899259313447763,294.9916960584747
10,reference,Fidelity,0.9203901552611569,0.0326024510652442,0.0010629198154616427,940.8047394108316
10,reference,Bures-d2,0.08156639115390184,0.03425068604221857,0.001173109494362626,852.4353479410889
10,reference,QRE,0.16741513903351246,0.07102830998097533,0.00504502081875352,198.21523754327566
11,sensor,HS-overlap,0.9739632570256311,0.03205125393516901,0.0010272828788166872,973.4417078496296
11,sensor,Fidelity,0.988927156812619,0.013769711574506401,0.00018960495684509554,5274.123718279081
11,sensor,Bures-d2,0.01115260228259481,0.013951911810975366,0.0001946558431812339,5137.271934184642
11,sensor,QRE,0.02247430441658682,0.028154303362877036,0.0007926647978489092,1261.5673140951203
11,reference,HS-overlap,0.8931994135211212,0.05275718261219471,0.00278332031717646,359.2831173001497
11,reference,Fidelity,0.9448467054498542,0.025838476752706806,0.00066762688090017,1497.8426252874765
11,reference,Bures-d2,0.05612085764817657,0.0268458884925554,0.0007207017289547184,1387.5365630804943
11,reference,QRE,0.11452013498666871,0.05566495489946683,0.0030985872039596763,322.7277253072312
12,sensor,HS-overlap,0.9801035165843991,0.026590576287550467,0.0007070587473040412,1414.3096366644504
12,sensor,Fidelity,0.986968090903941,0.021030870752255116,0.00044229752459805973,2260.9215389770843
12,sensor,Bures-d2,0.013191033692584404,0.021505697296810965,0.00046249501622206253,2162.1854613020514
12,sensor,QRE,0.02709164363470883,0.04421582129019483,0.001955038852366446,511.4987862208291
12,reference,HS-overlap,0.8808620778323155,0.0848573806765209,0.007200775055279983,138.8739395860933
12,reference,Fidelity,0.9356156390510524,0.05250527668633669,0.0027568040799087717,362.7388711761817
12,reference,Bures-d2,0.06628181213405818,0.05653782911173182,0.0031965261206673905,312.8396147099883
12,reference,QRE,0.13615739568261834,0.11957831796752212,0.014298974127941823,69.93508702459194
13,sensor,HS-overlap,0.967030598783076,0.030226915443937262,0.000913666417254933,1094.4913604293918
13,sensor,Fidelity,0.9596294161244918,0.02972600755805913,0.0008836355253417885,1131.6883164166604
13,sensor,Bures-d2,0.041027262130353036,0.030716067154867254,0.0009434767814623148,1059.9094960769237
13,sensor,QRE,0.09603710501254356,0.0723091980149362,0.005228620117563253,191.25504961451284
13,reference,HS-overlap,0.8591780198614488,0.0693273733048996,0.004806284689356907,208.06091703523342
13,reference,Fidelity,0.9232289463141953,0.03884968474950518,0.0015092980051359358,662.5596778085812
13,reference,Bures-d2,0.07874299471622159,0.04107681712095283,0.001687304904788204,592.6611113155766
13,reference,QRE,0.16183996352206365,0.08600374542489235,0.007396644227109693,135.19644440040335
14,sensor,HS-overlap,0.9877426930019924,0.009055539567522896,8.200279685897276e-05,12194.706013744699
14,sensor,Fidelity,0.9786546347897542,0.021831234596389873,0.00047660280400261016,2098.1832074880604
14,sensor,Bures-d2,0.021587193954786196,0.022389909229829853,0.00050130803532002,1994.7815106566763
14,sensor,QRE,0.04729901572252508,0.04616926154086968,0.002131600711229228,469.13101254471394
